room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
9987368,51316277,Private room,,Avenidas Novas,0,,2,1.0,58.0,1.0,38.728643,-9.148888,2016-06-02 16:47:29.070411
825612,4332171,Private room,,Arroios,0,,3,1.0,40.0,2.0,38.723497,-9.132157,2016-06-02 17:45:29.135076
1417022,7156132,Private room,,São Vicente,7,4.5,2,1.0,46.0,3.0,38.715366,-9.12471,2016-06-02 12:28:34.601585
6165432,31985423,Private room,,Santa Maria Maior,10,4.0,3,1.0,21.0,2.0,38.711241,-9.132835,2016-06-02 15:10:09.353211
1377968,5248075,Private room,,Santa Maria Maior,0,,2,1.0,46.0,2.0,38.71611,-9.133502,2016-06-02 11:41:25.289010
3659640,2669924,Private room,,Santa Maria Maior,4,3.5,2,1.0,85.0,2.0,38.71134,-9.132112,2016-06-02 12:54:32.348620
4216147,17545372,Private room,,São Vicente,3,5.0,2,1.0,69.0,3.0,38.712882,-9.129256,2016-06-02 16:47:41.382705
11455260,53432796,Private room,,São Vicente,0,,1,1.0,26.0,1.0,38.714951,-9.123645,2016-06-02 15:24:46.148502
2376703,11481927,Private room,,São Vicente,0,,2,1.0,46.0,1.0,38.713372,-9.1301,2016-06-02 16:19:48.299434
11398048,59797760,Private room,,Santa Maria Maior,0,,2,1.0,58.0,2.0,38.712638,-9.133636,2016-06-02 16:14:21.202703
11397400,59797760,Private room,,Santa Maria Maior,0,,2,1.0,69.0,2.0,38.71252,-9.132352,2016-06-02 14:21:34.529279
618773,2669924,Private room,,Santa Maria Maior,24,4.5,2,1.0,69.0,2.0,38.711101,-9.131656,2016-06-02 11:18:18.950776
12184402,65477920,Private room,,São Vicente,1,,2,1.0,40.0,1.0,38.714686,-9.122985,2016-06-02 13:41:07.113697
3683676,10964366,Private room,,Santa Maria Maior,46,4.5,2,1.0,40.0,2.0,38.712125,-9.130184,2016-06-02 12:42:50.214171
7616835,27094617,Private room,,Santa Maria Maior,21,4.5,2,1.0,33.0,1.0,38.711426,-9.126509,2016-06-02 14:24:17.788850
5287761,24190319,Private room,,Santa Maria Maior,89,5.0,2,1.0,36.0,2.0,38.711187,-9.129837,2016-06-02 12:13:36.789922
422411,146695,Private room,,São Vicente,2,,3,1.0,76.0,2.0,38.715268,-9.123452,2016-06-02 14:43:58.966284
419978,3897446,Private room,,São Vicente,1,,4,1.0,108.0,2.0,38.713542,-9.125953,2016-06-02 12:30:19.678388
3123931,15867671,Private room,,Santa Maria Maior,0,,5,1.0,115.0,1.0,38.715134,-9.134859,2016-06-02 16:27:31.035560
10469562,11926451,Private room,,Santa Maria Maior,1,,2,1.0,19.0,1.0,38.71412,-9.134022,2016-06-02 13:12:45.734333
1133855,6158814,Private room,,Santa Maria Maior,24,4.0,2,1.0,39.0,2.0,38.714451,-9.132418,2016-06-02 13:32:53.187380
6234161,1474999,Private room,,Santa Maria Maior,9,5.0,1,1.0,30.0,1.0,38.713149,-9.135326,2016-06-02 16:01:49.593856
12026870,62857833,Private room,,Santa Maria Maior,1,,1,1.0,24.0,1.0,38.714444,-9.134884,2016-06-02 16:34:19.084499
11268889,47704040,Private room,,Santa Maria Maior,0,,2,1.0,32.0,1.0,38.714485,-9.135431,2016-06-02 14:24:37.377054
10139678,37220008,Private room,,Avenidas Novas,0,,2,1.0,45.0,2.0,38.729219,-9.148275,2016-06-02 13:29:03.559514
6905142,36187672,Private room,,Santo António,8,5.0,2,1.0,18.0,1.0,38.72651,-9.147139,2016-06-02 15:10:07.905502
6324049,23663767,Private room,,Arroios,3,4.0,1,1.0,40.0,1.0,38.728337,-9.137608,2016-06-02 12:11:55.981942
13221866,73826302,Private room,,Arroios,0,,2,1.0,23.0,1.0,38.726572,-9.142748,2016-06-02 12:38:45.201242
8145510,2461137,Private room,,Arroios,0,,1,1.0,31.0,3.0,38.72677,-9.143329,2016-06-02 15:32:59.087127
3825830,19683926,Private room,,Santo António,0,,2,1.0,23.0,1.0,38.726593,-9.147551,2016-06-02 13:47:40.160489
12871248,67452133,Private room,,Arroios,0,,2,1.0,52.0,2.0,38.729628,-9.136748,2016-06-02 10:21:40.132482
12471224,30123199,Private room,,Santo António,0,,2,1.0,23.0,1.0,38.72683,-9.145467,2016-06-02 15:02:47.876854
12464437,67452133,Private room,,Arroios,0,,2,1.0,63.0,2.0,38.729406,-9.137225,2016-06-02 13:19:22.223039
